0.905069	0.928725	0.913749
0.926077	0.931028	0.928546
0.887838	0.896194	0.891996
0.977627	0.975393	0.976509
0.980824	0.980501	0.980501
0.972846	0.957217	0.952525
0.917040	0.934582	0.925728
0.904629	0.883305	0.891848
0.892437	0.878766	0.884210
0.900879	0.949340	0.924475
0.938080	0.929899	0.933971
0.902439	0.904311	0.898056
0.917265	0.921056	0.919157
0.967610	0.980553	0.974039
0.886502	0.897812	0.887842
0.935801	0.929366	0.932572
0.959577	0.980661	0.970004
0.907071	0.909910	0.907608
0.913239	0.898467	0.895747
0.919857	0.919120	0.918994
0.952608	0.949360	0.950982
0.938069	0.946604	0.942317
0.907841	0.894233	0.900604
0.888661	0.909998	0.898148
0.918301	0.910575	0.914350
0.902134	0.899805	0.900968
0.921457	0.922622	0.922039
0.968976	0.964550	0.966758
0.932288	0.886882	0.909018
0.918331	0.902654	0.910425
0.914463	0.930182	0.922255
0.976322	0.949341	0.962643
0.905414	0.905078	0.905246
0.901116	0.920866	0.910884
0.940008	0.911790	0.925684
0.916559	0.908637	0.912581
0.917802	0.906301	0.912015
0.903586	0.900985	0.896126
0.906887	0.898482	0.902665
0.955645	0.926013	0.940596
0.908920	0.876139	0.890026
0.907675	0.891057	0.896858
0.980787	0.974767	0.977768
0.899671	0.904707	0.896525
0.894271	0.873151	0.880152
0.921563	0.890918	0.905982
0.862820	0.870807	0.866795
0.886975	0.885346	0.879522
0.914882	0.905662	0.910249
0.927421	0.945984	0.936611
0.962966	0.962966	0.962966
0.890327	0.912820	0.901433
0.934198	0.927743	0.930959
0.905961	0.929029	0.917350
0.902473	0.877106	0.889609
0.910342	0.907046	0.908691
0.954677	0.917553	0.935747
0.953273	0.952052	0.952662
0.910427	0.914661	0.912539
0.875655	0.881779	0.878707
0.907107	0.901650	0.904370
0.962897	0.951244	0.957035
0.904366	0.893330	0.889185
0.929052	0.918800	0.923897
0.916391	0.911689	0.914034
0.938834	0.943624	0.941223
0.881492	0.889970	0.876535
1.000000	1.000000	1.000000
0.918489	0.913698	0.912956
0.929770	0.956468	0.942930
0.915615	0.869210	0.883810
0.909039	0.889519	0.899173
0.911090	0.892923	0.897196
0.950724	0.946848	0.948782
